trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1496,False,"{'a': 0.9, 'e': 0.06281367579349376}",20,3,23.275213782231027,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.9, 'e': 0.06275075200501203}",20,3,18.528040222494077,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.9, 'e': 0.06268792272033488}",30,12,-2.904360595396785,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1499,False,"{'a': 0.9, 'e': 0.06262518775031288}",25,8,18.479368717006494,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1500,False,"{'a': 0.9, 'e': 0.06256254690626953}",35,13,29.134451867712226,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.9, 'e': 0.0625}",25,6,-46.873732065491154,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1502,False,"{'a': 0.9, 'e': 0.062437546843769495}",25,17,-6.532416723946971,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1503,False,"{'a': 0.9, 'e': 0.062375187250312145}",30,17,10.032263135638555,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1504,False,"{'a': 0.9, 'e': 0.06231292103282918}",20,9,16.192484558464827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.9, 'e': 0.06225074800498803}",35,21,27.623881788887534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.9, 'e': 0.06218866798092052}",25,9,14.585493522108939,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.9, 'e': 0.06212668077522168}",25,11,29.78314438886256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.9, 'e': 0.06206478620294837}",20,12,2.4776213478026015,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1509,False,"{'a': 0.9, 'e': 0.06200298407961778}",20,0,31.937926035320253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1510,False,"{'a': 0.9, 'e': 0.06194127422120615}",25,13,23.138536638761188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.9, 'e': 0.06187965644414744}",20,14,15.829087550451238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.9, 'e': 0.06181813056533174}",20,12,4.6158991000234915,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.9, 'e': 0.06175669640210428}",30,8,-21.385135627197624,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1514,False,"{'a': 0.9, 'e': 0.061695353772263706}",20,3,27.505190653626816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.9, 'e': 0.06163410249406093}",20,0,18.090561838212114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1516,False,"{'a': 0.9, 'e': 0.061572942386197795}",20,10,16.521219274597883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.9, 'e': 0.061511873267825645}",20,6,21.533843745343614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.9, 'e': 0.06145089495854397}",20,9,-19.309332778923153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1519,False,"{'a': 0.9, 'e': 0.06139000727839927}",20,0,6.600056238422723,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1520,False,"{'a': 0.9, 'e': 0.06132921004788339}",20,13,5.830895229757681,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.9, 'e': 0.06126850308793255}",20,16,7.753508317998282,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.9, 'e': 0.06120788621992581}",30,20,-18.012884695370857,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1523,False,"{'a': 0.9, 'e': 0.06114735926568379}",25,7,29.92681147235093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.9, 'e': 0.06108692204746746}",25,3,-13.20811158598482,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1525,False,"{'a': 0.9, 'e': 0.06102657438797669}",20,11,18.076151869201226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.9, 'e': 0.06096631611034901}",20,10,14.52633409710406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.9, 'e': 0.060906147038158436}",30,7,37.236981271382255,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.9, 'e': 0.06084606699541391}",20,4,20.443625292551886,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1529,False,"{'a': 0.9, 'e': 0.060786075806558273}",25,14,-21.76467778247242,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1530,False,"{'a': 0.9, 'e': 0.06072617329646688}",30,10,32.167787091807575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.9, 'e': 0.06066635929044625}",20,0,10.728082275398721,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'a': 0.9, 'e': 0.06060663361423295}",20,0,-21.8338497046366,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1533,False,"{'a': 0.9, 'e': 0.06054699609399219}",20,0,-15.538586176371828,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1534,False,"{'a': 0.9, 'e': 0.06048744655631657}",25,20,9.111895761164373,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.9, 'e': 0.060427984828225006}",25,12,19.578464063118318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.9, 'e': 0.0603686107371611}",25,2,40.571695509265844,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.9, 'e': 0.06030932411099232}",30,23,12.606909243995162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.9, 'e': 0.06025012477800842}",20,12,17.033544168352933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.9, 'e': 0.06019101256692035}",20,11,5.4090074455134864,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1540,False,"{'a': 0.9, 'e': 0.06013198730685908}",20,14,12.400013498802325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.9, 'e': 0.06007304882737409}",30,20,18.856817642323666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.9, 'e': 0.0600141969584325}",30,20,17.012801629664594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.9, 'e': 0.05995543153041757}",25,7,31.769923829904474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.9, 'e': 0.05989675237412757}",25,8,28.308753494922083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.9, 'e': 0.05983815932077466}",30,14,28.18962997561692,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.9, 'e': 0.059779652201983495}",20,13,1.9723395945610736,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.9, 'e': 0.0597212308497901}",25,5,33.03367092693123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.9, 'e': 0.059662895096640786}",20,8,10.322627844789928,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1549,False,"{'a': 0.9, 'e': 0.059604644775390625}",20,10,-3.9476744949591147,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1550,False,"{'a': 0.9, 'e': 0.059546479719302665}",20,10,19.5885317693603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.9, 'e': 0.0594883997620464}",20,15,7.6022024256164125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.9, 'e': 0.059430404737696764}",25,11,25.027149361100058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.9, 'e': 0.05937249448073292}",20,13,14.23738049222061,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.9, 'e': 0.05931466882603696}",30,10,37.010306671786324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.9, 'e': 0.05925692760889289}",30,7,23.270598477423164,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'a': 0.9, 'e': 0.05919927066498542}",30,12,28.163706338766804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.9, 'e': 0.059141697830398646}",30,14,26.67285994874055,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.9, 'e': 0.05908420894161511}",25,11,-29.337274234868513,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1559,False,"{'a': 0.9, 'e': 0.059026803835514494}",30,24,11.667512277526464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.9, 'e': 0.05896948234937247}",25,14,15.570398160500645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.9, 'e': 0.05891224432085965}",25,13,18.553807742295838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.9, 'e': 0.058855089588040276}",20,10,-26.050938458500372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1563,False,"{'a': 0.9, 'e': 0.05879801798937118}",20,14,10.422097542750679,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.9, 'e': 0.05874102936370074}",25,5,35.40903008889787,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.9, 'e': 0.05868412355026741}",30,2,-6.572404004685206,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
1566,False,"{'a': 0.9, 'e': 0.058627300388699004}",20,7,16.558626393466454,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.9, 'e': 0.05857055971901127}",25,14,-21.481973669494664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1568,False,"{'a': 0.9, 'e': 0.058513901381606816}",20,11,4.623681658601339,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.9, 'e': 0.05845732521727419}",20,14,13.021846051310579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.9, 'e': 0.058400831067186416}",30,11,26.9882447914602,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1571,False,"{'a': 0.9, 'e': 0.05834441877290017}",25,0,18.351235965673382,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1572,False,"{'a': 0.9, 'e': 0.058288088176354586}",35,14,-78.74842698407453,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 2}",1
1573,False,"{'a': 0.9, 'e': 0.05823183911987}",20,0,30.507923208184437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1574,False,"{'a': 0.9, 'e': 0.05817567144614714}",30,2,-11.94236855638149,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
1575,False,"{'a': 0.9, 'e': 0.05811958499826572}",20,6,-14.00771928244992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1576,False,"{'a': 0.9, 'e': 0.05806357961968354}",30,19,19.240062134161036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.9, 'e': 0.058007655154235394}",25,17,16.317694079518894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.9, 'e': 0.057951811446131825}",25,11,26.586059413596473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.9, 'e': 0.057896048339958164}",35,23,23.674729542917724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.9, 'e': 0.057840365680673536}",25,15,17.950967734070282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.9, 'e': 0.05778476331360946}",20,14,12.432658840585045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.9, 'e': 0.0577292410844692}",20,0,16.693707697487056,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1583,False,"{'a': 0.9, 'e': 0.057673798839326336}",20,3,27.33569264662431,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.9, 'e': 0.057618436424623894}",25,0,32.83552147731213,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1585,False,"{'a': 0.9, 'e': 0.05756315368717326}",20,1,24.52122322221083,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.9, 'e': 0.05750795047415305}",25,17,15.939914445302488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.9, 'e': 0.05745282663310807}",20,9,22.199256833268763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.9, 'e': 0.057397782011948395}",30,0,32.35360726491079,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1589,False,"{'a': 0.9, 'e': 0.057342816458948044}",25,7,-42.48973448253695,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1590,False,"{'a': 0.9, 'e': 0.05728792982274428}",25,2,35.57256456352408,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.9, 'e': 0.05723312195233626}",20,13,1.9223351806924003,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1592,False,"{'a': 0.9, 'e': 0.057178392697084184}",20,13,13.127201515295846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.9, 'e': 0.05712374190670824}",20,10,18.884860935823763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.9, 'e': 0.05706916943128747}",30,18,11.949743825533698,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1595,False,"{'a': 0.9, 'e': 0.0570146751212588}",20,9,19.499788398642274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.9, 'e': 0.05696025882741612}",25,0,23.94045253847312,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1597,False,"{'a': 0.9, 'e': 0.05690592040090903}",20,11,18.601475080012115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.9, 'e': 0.056851659693242095}",30,0,32.02547552419171,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1599,False,"{'a': 0.9, 'e': 0.056797476556273575}",20,11,16.024932464253574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.9, 'e': 0.0567433708422146}",20,9,17.029972162953367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.9, 'e': 0.056689342403628114}",35,8,28.726394346741944,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1602,False,"{'a': 0.9, 'e': 0.05663539109342778}",30,17,-0.5536624926180984,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1603,False,"{'a': 0.9, 'e': 0.05658151676487707}",20,9,20.743766138730148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.9, 'e': 0.056527719271588346}",20,13,15.31910155657272,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.9, 'e': 0.05647399846752157}",25,0,19.751510254665746,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1606,False,"{'a': 0.9, 'e': 0.056420354206983714}",35,19,16.93613637730959,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.9, 'e': 0.05636678634462744}",25,0,24.074037103346036,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1608,False,"{'a': 0.9, 'e': 0.05631329473545027}",20,6,23.333407012030023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.9, 'e': 0.05625987923479363}",20,0,29.036919721286935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1610,False,"{'a': 0.9, 'e': 0.05620653969834175}",30,18,0.95904967213824,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1611,False,"{'a': 0.9, 'e': 0.056153275982120776}",20,0,-12.16452956780614,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1612,False,"{'a': 0.9, 'e': 0.05610008794249787}",25,8,35.01893333120665,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.9, 'e': 0.05604697543617997}",25,13,20.44391528496781,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.9, 'e': 0.05599393832021321}",20,12,15.722829831946356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.9, 'e': 0.05594097645198161}",25,18,12.678495144239522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.9, 'e': 0.05588808968920632}",25,10,-30.166141086423263,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1617,False,"{'a': 0.9, 'e': 0.05583527788994465}",25,16,15.63305329990187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.9, 'e': 0.055782540912588975}",20,1,29.435322585461325,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.9, 'e': 0.055729878615865966}",20,2,22.892932857447843,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.9, 'e': 0.05567729085883559}",25,6,29.282593319741316,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.9, 'e': 0.05562477750088999}",30,20,18.426248731244183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.9, 'e': 0.05557233840175289}",30,19,19.839527524489853,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.9, 'e': 0.055519973421478325}",30,15,24.6444467974847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.9, 'e': 0.0554676824204499}",30,21,17.792217644876875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.9, 'e': 0.05541546525937984}",25,8,20.070177934234213,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.9, 'e': 0.05536332179930796}",25,12,-33.61558272293288,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1627,False,"{'a': 0.9, 'e': 0.05531125190160082}",25,19,13.673060008590653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.9, 'e': 0.05525925542795089}",30,13,21.97301919823608,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.9, 'e': 0.05520733224037536}",20,6,19.526515631470996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.9, 'e': 0.055155482201215585}",20,14,12.916194771798105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.9, 'e': 0.05510370517313585}",20,2,25.47740612833484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.9, 'e': 0.05505200101912264}",20,11,14.982432947023183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.9, 'e': 0.05500036960248372}",25,13,21.62183242689342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.9, 'e': 0.05494881078684719}",25,10,17.04102648525884,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.9, 'e': 0.05489732443616054}",20,12,2.7956315278472483,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1636,False,"{'a': 0.9, 'e': 0.05484591041468994}",30,20,13.998784460488597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.9, 'e': 0.05479456858701903}",25,17,11.775294804438246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.9, 'e': 0.05474329881804839}",20,7,19.67023954626398,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.9, 'e': 0.05469210097299436}",20,8,20.414946622961665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.9, 'e': 0.0546409749173883}",20,0,8.236852568044963,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1641,False,"{'a': 0.9, 'e': 0.05458992051707572}",20,11,13.410908100514424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.9, 'e': 0.0545389376382153}",20,10,-20.436590013348646,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1643,False,"{'a': 0.9, 'e': 0.05448802614727807}",20,11,14.751537484988052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.9, 'e': 0.0544371859110466}",20,10,17.083267307196856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.9, 'e': 0.054386416796613934}",25,17,13.521905849850787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.9, 'e': 0.05433571867138301}",30,24,10.290908293818484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.9, 'e': 0.05428509140306551}",25,15,15.807148023301062,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.9, 'e': 0.05423453485968115}",25,16,1.9321743211940445,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1649,False,"{'a': 0.9, 'e': 0.054184048909556845}",30,7,-20.75755075132139,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1650,False,"{'a': 0.9, 'e': 0.05413363342132575}",30,14,13.068844747728786,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.9, 'e': 0.05408328826392643}",20,15,7.486753846508911,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.9, 'e': 0.05403301330660212}",30,21,-24.156937305572946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1653,False,"{'a': 0.9, 'e': 0.05398280841889968}",20,1,30.527663559470476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.9, 'e': 0.05393267347066893}",25,15,17.06978937302889,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.9, 'e': 0.0538826083320617}",25,7,-23.190436593768432,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1656,False,"{'a': 0.9, 'e': 0.053832612873531034}",30,5,32.320659484550575,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1657,False,"{'a': 0.9, 'e': 0.05378268696583035}",20,13,12.048236054881752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.9, 'e': 0.05373283048001257}",20,0,18.80649608052631,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1659,False,"{'a': 0.9, 'e': 0.05368304328742931}",25,15,3.907635500643451,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.9, 'e': 0.053633325259730115}",30,22,15.777696529801828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.9, 'e': 0.05358367626886145}",30,21,19.75606476582644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.9, 'e': 0.053534096187066116}",30,18,21.48903347092837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.9, 'e': 0.05348458488688224}",25,7,8.71966091060481,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1664,False,"{'a': 0.9, 'e': 0.05343514224114252}",20,5,-13.58461670044927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1665,False,"{'a': 0.9, 'e': 0.05338576812297347}",20,7,2.570053974257143,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1666,False,"{'a': 0.9, 'e': 0.053336462405794476}",30,1,17.820505292840966,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
1667,False,"{'a': 0.9, 'e': 0.05328722496331708}",25,13,22.85067123640315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.9, 'e': 0.053238055669544156}",25,12,15.325985406824843,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.9, 'e': 0.05318895439876908}",20,9,14.600738774321291,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.9, 'e': 0.053139921025574965}",20,11,19.13577953867167,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.9, 'e': 0.05309095542483383}",20,14,13.1224212235206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.9, 'e': 0.05304205747170577}",20,8,20.717995338365792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.9, 'e': 0.05299322704163828}",25,14,15.378307107457646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.9, 'e': 0.052944464010365254}",25,0,39.59040749313784,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1675,False,"{'a': 0.9, 'e': 0.05289576825390646}",25,0,14.451612515476947,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1676,False,"{'a': 0.9, 'e': 0.052847139648566535}",25,3,24.184096437022387,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1677,False,"{'a': 0.9, 'e': 0.05279857807093425}",25,17,16.903557131962785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.9, 'e': 0.05275008339788185}",20,5,1.897484065888989,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
